n, Time, Factorial
34000,0.000186,0
34000,0.000192,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000186,0
34000,0.000193,0
34000,0.000186,0
34000,0.000186,0

37000,0.000204,0
37000,0.000203,0
37000,0.000202,0
37000,0.000202,0
37000,0.000202,0
37000,0.000202,0
37000,0.000203,0
37000,0.000202,0
37000,0.000202,0
37000,0.000203,0
37000,0.000202,0
37000,0.000202,0
37000,0.000202,0
37000,0.000191,0
37000,0.000191,0
37000,0.000190,0
37000,0.000191,0
37000,0.000191,0
37000,0.000190,0
37000,0.000191,0
37000,0.000191,0
37000,0.000190,0
37000,0.000191,0
37000,0.000191,0
37000,0.000190,0

40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000214,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000211,0
40000,0.000206,0
40000,0.000206,0
40000,0.000206,0
40000,0.000205,0
40000,0.000206,0
40000,0.000205,0

43000,0.000221,0
43000,0.000221,0
43000,0.000221,0
43000,0.000221,0
43000,0.000221,0
43000,0.000221,0
43000,0.000221,0
43000,0.000222,0
43000,0.000230,0
43000,0.000209,0
43000,0.000209,0
43000,0.000210,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000209,0
43000,0.000215,0
43000,0.000209,0

46000,0.000223,0
46000,0.000223,0
46000,0.000223,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000231,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000224,0
46000,0.000224,0
46000,0.000223,0
46000,0.000224,0
46000,0.000223,0
46000,0.000223,0

49000,0.000239,0
49000,0.000251,0
49000,0.000225,0
49000,0.000225,0
49000,0.000226,0
49000,0.000225,0
49000,0.000226,0
49000,0.000226,0
49000,0.000225,0
49000,0.000226,0
49000,0.000226,0
49000,0.000225,0
49000,0.000226,0
49000,0.000226,0
49000,0.000225,0
49000,0.000226,0
49000,0.000226,0
49000,0.000225,0
49000,0.000225,0
49000,0.000225,0
49000,0.000225,0
49000,0.000225,0
49000,0.000225,0
49000,0.000226,0
49000,0.000225,0

52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000239,0
52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000239,0
52000,0.000240,0
52000,0.000240,0
52000,0.000240,0
52000,0.000239,0
52000,0.000240,0
52000,0.000239,0
52000,0.000240,0
52000,0.000255,0
52000,0.000229,0
52000,0.000228,0
52000,0.000228,0
52000,0.000227,0
52000,0.000227,0
52000,0.000228,0

55000,0.000241,0
55000,0.000241,0
55000,0.000241,0
55000,0.000241,0
55000,0.000241,0
55000,0.000240,0
55000,0.000241,0
55000,0.000251,0
55000,0.000229,0
55000,0.000229,0
55000,0.000231,0
55000,0.000230,0
55000,0.000271,0
55000,0.000241,0
55000,0.000240,0
55000,0.000240,0
55000,0.000240,0
55000,0.000240,0
55000,0.000241,0
55000,0.000240,0
55000,0.000249,0
55000,0.000240,0
55000,0.000240,0
55000,0.000240,0
55000,0.000240,0

58000,0.000253,0
58000,0.000253,0
58000,0.000253,0
58000,0.000270,0
58000,0.000254,0
58000,0.000253,0
58000,0.000254,0
58000,0.000254,0
58000,0.000271,0
58000,0.000241,0
58000,0.000242,0
58000,0.000242,0
58000,0.000242,0
58000,0.000242,0
58000,0.000242,0
58000,0.000241,0
58000,0.000242,0
58000,0.000242,0
58000,0.000241,0
58000,0.000241,0
58000,0.000242,0
58000,0.000244,0
58000,0.000249,0
58000,0.000242,0
58000,0.000241,0

61000,0.000254,0
61000,0.000254,0
61000,0.000254,0
61000,0.000254,0
61000,0.000254,0
61000,0.000254,0
61000,0.000258,0
61000,0.000254,0
61000,0.000254,0
61000,0.000254,0
61000,0.000287,0
61000,0.000275,0
61000,0.000275,0
61000,0.000277,0
61000,0.000278,0
61000,0.000277,0
61000,0.000278,0
61000,0.000278,0
61000,0.000278,0
61000,0.000278,0
61000,0.000278,0
61000,0.000278,0
61000,0.000296,0
61000,0.000268,0
61000,0.000266,0

64000,0.000264,0
64000,0.000278,0
64000,0.000278,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000280,0
64000,0.000279,0
64000,0.000279,0
64000,0.000283,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000279,0
64000,0.000278,0
64000,0.000284,0
64000,0.000280,0
64000,0.000280,0
64000,0.000279,0

67000,0.000292,0
67000,0.000292,0
67000,0.000291,0
67000,0.000291,0
67000,0.000292,0
67000,0.000292,0
67000,0.000291,0
67000,0.000292,0
67000,0.000305,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000256,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000255,0
67000,0.000259,0
67000,0.000256,0
67000,0.000255,0
67000,0.000255,0

70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000267,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000271,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000267,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000266,0
70000,0.000281,0
70000,0.000255,0
70000,0.000255,0

73000,0.000266,0
73000,0.000266,0
73000,0.000267,0
73000,0.000266,0
73000,0.000267,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000272,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000266,0
73000,0.000271,0
73000,0.000266,0

76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000282,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000277,0
76000,0.000283,0
76000,0.000277,0

79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000292,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000288,0
79000,0.000289,0
79000,0.000288,0
79000,0.000288,0
79000,0.000293,0
79000,0.000288,0
79000,0.000288,0

82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000303,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000303,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0
82000,0.000299,0

85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000314,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000315,0
85000,0.000309,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0
85000,0.000310,0

88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000327,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000326,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0
88000,0.000321,0

91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000339,0
91000,0.000332,0
91000,0.000332,0
91000,0.000333,0
91000,0.000331,0
91000,0.000331,0
91000,0.000331,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000332,0
91000,0.000337,0
91000,0.000332,0
91000,0.000332,0

94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000348,0
94000,0.000343,0
94000,0.000342,0
94000,0.000343,0
94000,0.000342,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000342,0
94000,0.000343,0
94000,0.000343,0
94000,0.000346,0
94000,0.000343,0
94000,0.000342,0
94000,0.000343,0
94000,0.000343,0
94000,0.000343,0
94000,0.000342,0

97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000358,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000357,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000354,0
97000,0.000359,0
97000,0.000354,0

100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000369,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0
100000,0.000365,0

103000,0.000376,0
103000,0.000376,0
103000,0.000381,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000380,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000375,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000376,0
103000,0.000381,0
103000,0.000378,0
103000,0.000380,0
103000,0.000379,0

106000,0.000390,0
106000,0.000390,0
106000,0.000390,0
106000,0.000390,0
106000,0.000389,0
106000,0.000395,0
106000,0.000390,0
106000,0.000389,0
106000,0.000389,0
106000,0.000389,0
106000,0.000389,0
106000,0.000390,0
106000,0.000389,0
106000,0.000389,0
106000,0.000397,0
106000,0.000390,0
106000,0.000389,0
106000,0.000389,0
106000,0.000390,0
106000,0.000390,0
106000,0.000393,0
106000,0.000389,0
106000,0.000389,0
106000,0.000397,0
106000,0.000389,0

109000,0.000400,0
109000,0.000400,0
109000,0.000400,0
109000,0.000400,0
109000,0.000400,0
109000,0.000401,0
109000,0.000400,0
109000,0.000400,0
109000,0.000400,0
109000,0.000400,0
109000,0.000401,0
109000,0.000400,0
109000,0.000401,0
109000,0.000400,0
109000,0.000400,0
109000,0.000410,0
109000,0.000400,0
109000,0.000401,0
109000,0.000402,0
109000,0.000400,0
109000,0.000401,0
109000,0.000400,0
109000,0.000402,0
109000,0.000399,0
109000,0.000406,0

112000,0.000411,0
112000,0.000418,0
112000,0.000412,0
112000,0.000411,0
112000,0.000411,0
112000,0.000412,0
112000,0.000411,0
112000,0.000419,0
112000,0.000411,0
112000,0.000411,0
112000,0.000412,0
112000,0.000411,0
112000,0.000413,0
112000,0.000411,0
112000,0.000411,0
112000,0.000414,0
112000,0.000419,0
112000,0.000412,0
112000,0.000411,0
112000,0.000412,0
112000,0.000411,0
112000,0.000412,0
112000,0.000412,0
112000,0.000411,0
112000,0.000419,0

115000,0.000422,0
115000,0.000424,0
115000,0.000422,0
115000,0.000423,0
115000,0.000422,0
115000,0.000422,0
115000,0.000422,0
115000,0.000428,0
115000,0.000423,0
115000,0.000422,0
115000,0.000424,0
115000,0.000425,0
115000,0.000424,0
115000,0.000422,0
115000,0.000423,0
115000,0.000430,0
115000,0.000423,0
115000,0.000423,0
115000,0.000422,0
115000,0.000423,0
115000,0.000422,0
115000,0.000424,0
115000,0.000422,0
115000,0.000424,0
115000,0.000428,0

118000,0.000435,0
118000,0.000433,0
118000,0.000436,0
118000,0.000433,0
118000,0.000435,0
118000,0.000433,0
118000,0.000434,0
118000,0.000441,0
118000,0.000434,0
118000,0.000434,0
118000,0.000435,0
118000,0.000433,0
118000,0.000435,0
118000,0.000430,0
118000,0.000431,0
118000,0.000438,0
118000,0.000430,0
118000,0.000432,0
118000,0.000430,0
118000,0.000431,0
118000,0.000430,0
118000,0.000430,0
118000,0.000430,0
118000,0.000437,0
118000,0.000430,0

121000,0.000442,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000445,0
121000,0.000441,0
121000,0.000446,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000441,0
121000,0.000447,0
121000,0.000442,0
121000,0.000441,0
121000,0.000442,0
121000,0.000441,0
121000,0.000441,0
121000,0.000442,0
121000,0.000441,0
121000,0.000449,0
121000,0.000441,0

124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000458,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000453,0
124000,0.000451,0
124000,0.000457,0
124000,0.000452,0
124000,0.000452,0
124000,0.000452,0
124000,0.000668,0
124000,0.000903,0
124000,0.000903,0
124000,0.000902,0
124000,0.000904,0
124000,0.000905,0
124000,0.000915,0

127000,0.000884,0
127000,0.000926,0
127000,0.000925,0
127000,0.000951,0
127000,0.000925,0
127000,0.000928,0
127000,0.000926,0
127000,0.000921,0
127000,0.000861,0
127000,0.000860,0
127000,0.000860,0
127000,0.000882,0
127000,0.000860,0
127000,0.000856,0
127000,0.000860,0
127000,0.000900,0
127000,0.000855,0
127000,0.000861,0
127000,0.000862,0
127000,0.000860,0
127000,0.000811,0
127000,0.000812,0
127000,0.000811,0
127000,0.000809,0
127000,0.000836,0

130000,0.000810,0
130000,0.000827,0
130000,0.000827,0
130000,0.000861,0
130000,0.000827,0
130000,0.000828,0
130000,0.000827,0
130000,0.000827,0
130000,0.000808,0
130000,0.000781,0
130000,0.000780,0
130000,0.000781,0
130000,0.000823,0
130000,0.000781,0
130000,0.000781,0
130000,0.000780,0
130000,0.000781,0
130000,0.000811,0
130000,0.000781,0
130000,0.000781,0
130000,0.000780,0
130000,0.000781,0
130000,0.000777,0
130000,0.000736,0
130000,0.000736,0

133000,0.000738,0
133000,0.000752,0
133000,0.000758,0
133000,0.000752,0
133000,0.000752,0
133000,0.000752,0
133000,0.000785,0
133000,0.000752,0
133000,0.000753,0
133000,0.000752,0
133000,0.000752,0
133000,0.000760,0
133000,0.000686,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000685,0
133000,0.000716,0
133000,0.000685,0
133000,0.000686,0

136000,0.000700,0
136000,0.000700,0
136000,0.000704,0
136000,0.000661,0
136000,0.000662,0
136000,0.000662,0
136000,0.000661,0
136000,0.000661,0
136000,0.000718,0
136000,0.000661,0
136000,0.000661,0
136000,0.000661,0
136000,0.000661,0
136000,0.000666,0
136000,0.000661,0
136000,0.000660,0
136000,0.000662,0
136000,0.000660,0
136000,0.000662,0
136000,0.000653,0
136000,0.000627,0
136000,0.000627,0
136000,0.000627,0
136000,0.000627,0
136000,0.000627,0

139000,0.000640,0
139000,0.000640,0
139000,0.000640,0
139000,0.000640,0
139000,0.000640,0
139000,0.000647,0
139000,0.000640,0
139000,0.000640,0
139000,0.000641,0
139000,0.000641,0
139000,0.000640,0
139000,0.000641,0
139000,0.000608,0
139000,0.000608,0
139000,0.000608,0
139000,0.000608,0
139000,0.000609,0
139000,0.000614,0
139000,0.000608,0
139000,0.000608,0
139000,0.000608,0
139000,0.000607,0
139000,0.000608,0
139000,0.000612,0
139000,0.000608,0

142000,0.000622,0
142000,0.000622,0
142000,0.000621,0
142000,0.000621,0
142000,0.000624,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000596,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000597,0
142000,0.000591,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000592,0
142000,0.000565,0
142000,0.000565,0

145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000608,0
145000,0.000578,0
145000,0.000577,0
145000,0.000576,0
145000,0.000575,0
145000,0.000575,0
145000,0.000583,0
145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000577,0
145000,0.000575,0
145000,0.000552,0
145000,0.000552,0
145000,0.000552,0
145000,0.000552,0
145000,0.000552,0
145000,0.000555,0
145000,0.000552,0

148000,0.000563,0
148000,0.000563,0
148000,0.000563,0
148000,0.000563,0
148000,0.000563,0
148000,0.000594,0
148000,0.000563,0
148000,0.000563,0
148000,0.000563,0
148000,0.000562,0
148000,0.000563,0
148000,0.000579,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000545,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0
148000,0.000540,0

151000,0.000554,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000556,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000550,0
151000,0.000554,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000556,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0
151000,0.000551,0

154000,0.000562,0
154000,0.000562,0
154000,0.000566,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000567,0
154000,0.000560,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000565,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000562,0
154000,0.000567,0
154000,0.000562,0
154000,0.000562,0

157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000576,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000577,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000577,0
157000,0.000573,0
157000,0.000573,0
157000,0.000575,0
157000,0.000573,0
157000,0.000573,0
157000,0.000573,0
157000,0.000578,0
157000,0.000573,0

160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000587,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000588,0
160000,0.000583,0
160000,0.000584,0
160000,0.000582,0
160000,0.000583,0
160000,0.000583,0
160000,0.000583,0
160000,0.000587,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000584,0
160000,0.000589,0
160000,0.000584,0

163000,0.000593,0
163000,0.000595,0
163000,0.000595,0
163000,0.000595,0
163000,0.000599,0
163000,0.000595,0
163000,0.000594,0
163000,0.000595,0
163000,0.000595,0
163000,0.000595,0
163000,0.000595,0
163000,0.000599,0
163000,0.000595,0
163000,0.000594,0
163000,0.000595,0
163000,0.000595,0
163000,0.000594,0
163000,0.000598,0
163000,0.000595,0
163000,0.000594,0
163000,0.000594,0
163000,0.000595,0
163000,0.000595,0
163000,0.000600,0
163000,0.000595,0

166000,0.000605,0
166000,0.000606,0
166000,0.000606,0
166000,0.000605,0
166000,0.000609,0
166000,0.000605,0
166000,0.000605,0
166000,0.000605,0
166000,0.000605,0
166000,0.000605,0
166000,0.000610,0
166000,0.000604,0
166000,0.000605,0
166000,0.000605,0
166000,0.000606,0
166000,0.000605,0
166000,0.000606,0
